"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2270","@ShawnaLeneeShow @nakedtruthguy @formersugababe @TheJasonDomino @onisne1 @MrsKellyPierce @RubytheFirst1 @Sam38G… https://t.co/aR52pwVpm9",FALSE,3,"ShawnaLeneeShow",2019-02-26 18:41:09,TRUE,"1100464796745510912","1100465810915639297","2722811534","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jasmine_Jewels",1,FALSE,FALSE,NA,NA
"2271","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-26 18:40:31,FALSE,NA,"1100465649598517250",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Momhatescooking",72,TRUE,FALSE,NA,NA
"2272","Okay so either Q or his grams got me sick and I’m hoping his grams just had the reg cold &amp; not the flu too cuz if s… https://t.co/C609fOLrgd",FALSE,0,NA,2019-02-26 18:37:29,TRUE,NA,"1100464888554704896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","driizzyy98",0,FALSE,FALSE,NA,NA
"2273","Fact: antibiotics aren’t effective on viruses, such as a cold or the flu. https://t.co/SbzErixUCP",FALSE,2,NA,2019-02-26 18:37:00,FALSE,NA,"1100464766991118336",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","saveantibiotics",0,FALSE,FALSE,NA,NA
"2274","Too late for me, but... Fighting Cold and Flu Season https://t.co/MPVM4KN31H",FALSE,4,NA,2019-02-26 18:36:40,FALSE,NA,"1100464682475778048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10NewsHunt",1,FALSE,FALSE,NA,NA
"2275","The US government detains pregnant women in cold cages, where the flu is rampant — women have miscarriages, prematu… https://t.co/CLcJX6hHFw",FALSE,10,NA,2019-02-26 18:36:31,TRUE,NA,"1100464644194471936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","opheligarcia",1,FALSE,FALSE,NA,NA
"2276","RT @OrganicLiveFood: #Herbal remedies 2 fight against #cold/#flu n #Echinacea extract is known 2improve immune system n treat infections ht…",FALSE,0,NA,2019-02-26 18:36:02,FALSE,NA,"1100464522979102720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",5,TRUE,FALSE,NA,NA
"2277","RT @OrganicLiveFood: #Herbal remedies 2 fight against #cold/#flu n #Echinacea extract is known 2improve immune system n treat infections ht…",FALSE,0,NA,2019-02-26 18:36:00,FALSE,NA,"1100464516079472640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tt85207533",5,TRUE,FALSE,NA,NA
"2278","RT @OrganicLiveFood: #Herbal remedies 2 fight against #cold/#flu n #Echinacea extract is known 2improve immune system n treat infections ht…",FALSE,0,NA,2019-02-26 18:35:58,FALSE,NA,"1100464506533228546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alpha1malegroom",5,TRUE,FALSE,NA,NA
"2279","RT @OrganicLiveFood: #Herbal remedies 2 fight against #cold/#flu n #Echinacea extract is known 2improve immune system n treat infections ht…",FALSE,0,NA,2019-02-26 18:35:55,FALSE,NA,"1100464495288348672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm71010",5,TRUE,FALSE,NA,NA
"2280","Eating fresh and organic super green foods on a daily basis will give their immune system the extra “ump” it needs,… https://t.co/RHnRDhjfmZ",FALSE,1,NA,2019-02-26 18:33:04,TRUE,NA,"1100463777718267904",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","oawhealth",0,FALSE,FALSE,NA,NA
"2281","#Herbal remedies 2 fight against #cold/#flu n #Echinacea extract is known 2improve immune system n treat infections https://t.co/72T8xCWsEu",FALSE,2,NA,2019-02-26 18:31:32,FALSE,NA,"1100463389602709511",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OrganicLiveFood",5,FALSE,FALSE,NA,NA
"2282","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-26 18:30:03,FALSE,NA,"1100463014900228096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SusieQpon",72,TRUE,FALSE,NA,NA
"2283","50 Striking Microscopic Images of Viruses and Bacteria
https://t.co/r4EaJXxd6R",FALSE,0,NA,2019-02-26 18:26:25,FALSE,NA,"1100462100558893057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KendrickLabsWI",0,FALSE,FALSE,NA,NA
"2284","@dey5401 Thanks Donald! I'll be OK, just a head cold. Got the flu shot a few weeks back, so at least I'm confident… https://t.co/r8YBVm3UdG",FALSE,1,"dey5401",2019-02-26 18:24:59,TRUE,"1100460879785676800","1100461741224321026","2405320183","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","astroengine",0,FALSE,FALSE,NA,NA
"2285","RT @UPMCHealthPlan: Don't let cold and flu season get the best of you. Try these natural remedies to fight off the infection! https://t.co/…",FALSE,0,NA,2019-02-26 18:23:53,FALSE,NA,"1100461463733485568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PittHealthSci",4,TRUE,FALSE,NA,NA
"2286","And the best place to sit is... https://t.co/ZdMSkJz7Vb",FALSE,0,NA,2019-02-26 18:18:02,FALSE,NA,"1100459991776018432",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","sambucolusa",0,FALSE,FALSE,NA,NA
"2287","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 18:17:21,FALSE,NA,"1100459822246518790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobbijean813",34,TRUE,FALSE,NA,NA
"2288","This cold kicking my ass at least I hope that’s what it is and not the flu <U+0001F637>",FALSE,0,NA,2019-02-26 18:17:14,FALSE,NA,"1100459791305068545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TfYuhMean",0,FALSE,FALSE,NA,NA
"2289","RT @TritonSuccess: Cold and Flu Prevention #Tips for the Workplace. https://t.co/VNeTmSNRM9  #Business  #Entrepreneur  #Office https://t.co…",FALSE,0,NA,2019-02-26 18:17:05,FALSE,NA,"1100459754441326592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lisadavis1000",8,TRUE,FALSE,NA,NA
"2290","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 18:15:15,FALSE,NA,"1100459292187078658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crdr24",34,TRUE,FALSE,NA,NA
"2291","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-26 18:10:05,FALSE,NA,"1100457990258388998",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeliciouslySavv",72,TRUE,FALSE,NA,NA
"2292","#Pullingmyweight for #Tuesday
After 2 weeks of battling cold/flu, back to it!
#workout #buildingmuscles #gettingfit… https://t.co/GWCzmyV8Ku",FALSE,15,NA,2019-02-26 18:08:20,TRUE,NA,"1100457551752241153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sharonchenWOWT",0,FALSE,FALSE,NA,NA
"2293","RT @PAHealthDept: The #flu is different from a cold—flu is serious and especially dangerous for young children, pregnant women + others at…",FALSE,0,NA,2019-02-26 18:08:02,FALSE,NA,"1100457474187018240",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","PHLPublicHealth",10,TRUE,FALSE,NA,NA
"2294","https://t.co/cywkj3TA9T",FALSE,0,NA,2019-02-26 18:05:55,FALSE,NA,"1100456944190447617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TollesLynn",0,FALSE,FALSE,NA,NA
"2295","RT @MorningEdition: Emotions can spread through social networks almost like the flu or a cold. There's evidence that emotional contagion ca…",FALSE,0,NA,2019-02-26 18:04:35,FALSE,NA,"1100456606058205185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeirMB",9,TRUE,FALSE,NA,NA
"2296","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 18:03:20,FALSE,NA,"1100456291351347203",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YHamame",34,TRUE,FALSE,NA,NA
"2297","Headaches, fatigue, &amp; fever are all symptoms of #flu. Learn more about the differences between cold &amp; #flu:… https://t.co/yvoc5YbQWZ",FALSE,3,NA,2019-02-26 18:01:51,TRUE,NA,"1100455920126083072",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NFIDvaccines",4,FALSE,FALSE,NA,NA
"2298","@xo_Mariiaa @majesticmumx @LoveM531 Wow how daft can someone be? Why do you think elderly people are prescribed ant… https://t.co/iRoFLdK7nC",FALSE,0,"xo_Mariiaa",2019-02-26 17:55:57,TRUE,"1100453263676264453","1100454434688155651","285844131","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jacowi93",0,FALSE,FALSE,NA,NA
"2299","@jdbftbts I usually put the vicks vapour rub on my chest and throat before bed, use a humidifier and take Advil or… https://t.co/UndjvITjyP",FALSE,0,"jdbftbts",2019-02-26 17:54:14,TRUE,"1100445351226441728","1100454004453105664","536783511","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasminedwald",0,FALSE,FALSE,NA,NA
"2300","Stay healthy in 2019. Here's what you need to know about the flu season: https://t.co/i74wwrZSpI",FALSE,0,NA,2019-02-26 17:52:42,FALSE,NA,"1100453616551428096",NA,"<a href=""http://www.localedge.com/wdpsearch/localedgebusinesssearch.htm"" rel=""nofollow"">Local Edge</a>","JarosPharmacy",0,FALSE,FALSE,NA,NA
"2301","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:50:59,FALSE,NA,"1100453185578328065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","general_rad",34,TRUE,FALSE,NA,NA
"2302","Useful. Now I know I have the flu.
Time to settle down with a blanket &amp; Lord of the Rings. https://t.co/xvW5THrTO9",FALSE,0,NA,2019-02-26 17:49:00,FALSE,NA,"1100452686749679616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rowemag",0,FALSE,FALSE,NA,NA
"2303","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:47:31,FALSE,NA,"1100452313049808897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snumanali",34,TRUE,FALSE,NA,NA
"2304","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:46:34,FALSE,NA,"1100452073068388353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thearavinds",34,TRUE,FALSE,NA,NA
"2305","It may be hard to tell whether it is a cold or the flu. Talk to your healthcare team if you’re not feeling well. Yo… https://t.co/EhLGHAUGkn",FALSE,0,NA,2019-02-26 17:45:06,TRUE,NA,"1100451705374818304",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ESRD_HSAG",0,FALSE,FALSE,NA,NA
"2306","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:44:26,FALSE,NA,"1100451535841099776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RazakAndemi",34,TRUE,FALSE,NA,NA
"2307","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:43:30,FALSE,NA,"1100451303568752640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sopranojessi",34,TRUE,FALSE,NA,NA
"2308","Damn this cold or flu don’t wanna leave <U+0001F912> ugh",FALSE,0,NA,2019-02-26 17:43:16,FALSE,NA,"1100451242214592512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deebeegeee",0,FALSE,FALSE,NA,NA
"2309","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:43:05,FALSE,NA,"1100451199332085765",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EliasPkiach",34,TRUE,FALSE,NA,NA
"2310","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:41:38,FALSE,NA,"1100450833345462273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hoyVaneza",34,TRUE,FALSE,NA,NA
"2311","Did you know that we offer 24/7 phone availability and same-day appointments for injuries such as #sprains,… https://t.co/dH6kwSmv1r",FALSE,0,NA,2019-02-26 17:40:36,TRUE,NA,"1100450571327287296",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","HealthFit_Med",0,FALSE,FALSE,NA,NA
"2312","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:39:51,FALSE,NA,"1100450383229534213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Catheri30984679",34,TRUE,FALSE,NA,NA
"2313","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:38:03,FALSE,NA,"1100449931209240577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_steve3_",34,TRUE,FALSE,NA,NA
"2314","@facebearington @thotwithswag ive gotten the flu like 3 times but i remember this one year that i got the shot as a… https://t.co/sMK1Cn15lA",FALSE,0,"facebearington",2019-02-26 17:37:31,TRUE,"1100443829201596416","1100449795397758976","1022705241240694784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dryp0tato",0,FALSE,FALSE,NA,NA
"2315","This is important for those with #shortbowelsyndrome, too! How can individuals prevent malnutrition &amp; dehydration w… https://t.co/Zl5AS1WhuI",FALSE,2,NA,2019-02-26 17:37:30,TRUE,NA,"1100449793216782337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IFFGD",0,FALSE,FALSE,NA,NA
"2316","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:37:10,FALSE,NA,"1100449708433002496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lc54",34,TRUE,FALSE,NA,NA
"2317","RT @ClevelandClinic: Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,0,NA,2019-02-26 17:37:06,FALSE,NA,"1100449692800962566",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ezeonufo",34,TRUE,FALSE,NA,NA
"2318","Feeling sick? Find the best medication for your symptoms: https://t.co/3Tg7CLgANO",FALSE,59,NA,2019-02-26 17:36:00,FALSE,NA,"1100449413741203462",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ClevelandClinic",34,FALSE,FALSE,NA,NA
"2319","@_cvol I believe they wear it as a courtesy of they have a cold or flu to not get others around them sick <U+0001F637>",FALSE,1,NA,2019-02-26 17:26:42,FALSE,NA,"1100447075383365633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrewtoearth",0,FALSE,FALSE,NA,NA
"2320","RT @PAHealthDept: The #flu is different from a cold—flu is serious and especially dangerous for young children, pregnant women + others at…",FALSE,0,NA,2019-02-26 17:26:30,FALSE,NA,"1100447025475264514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TerraMechanics",10,TRUE,FALSE,NA,NA
"2321","RT @999KTYD: Today's #MorningMojo Q&amp;A:
Q: 12% of adults get relief from a cold or flu by doing this.
A: Calling their mommy.
Congrats to li…",FALSE,0,NA,2019-02-26 17:20:50,FALSE,NA,"1100445597490769920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SbVglhm26",1,TRUE,FALSE,NA,NA
"2322","RT @PAHealthDept: The #flu is different from a cold—flu is serious and especially dangerous for young children, pregnant women + others at…",FALSE,0,NA,2019-02-26 17:20:23,FALSE,NA,"1100445482915168256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DLynnFisher",10,TRUE,FALSE,NA,NA
"2323","Today's #MorningMojo Q&amp;A:
Q: 12% of adults get relief from a cold or flu by doing this.
A: Calling their mommy.
Con… https://t.co/pjztXauTIa",FALSE,2,NA,2019-02-26 17:17:25,TRUE,NA,"1100444740204412928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","999KTYD",1,FALSE,FALSE,NA,NA
"2324","RT @PAHealthDept: The #flu is different from a cold—flu is serious and especially dangerous for young children, pregnant women + others at…",FALSE,0,NA,2019-02-26 17:15:42,FALSE,NA,"1100444304856764416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Puglia_HPED",10,TRUE,FALSE,NA,NA
"2325","Omg over a week ive been sick. Kids gave me a cold, dipshit then gave me the flu, and now that im over that, im sti… https://t.co/hzOy8gK64I",FALSE,0,NA,2019-02-26 17:09:54,TRUE,NA,"1100442846233051143",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","QueeenEm_",0,FALSE,FALSE,NA,NA
"2326","RT @AHS_SouthZone: Not sure if you have a cold or flu? #MyHealthAB outlines the differences between the two, treatment options and when to…",FALSE,0,NA,2019-02-26 17:09:41,FALSE,NA,"1100442790817718272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PalliserSchools",1,TRUE,FALSE,NA,NA
"2327","RT @SurfnSunshine: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion F…",FALSE,0,NA,2019-02-26 17:05:45,FALSE,NA,"1100441801750654981",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ConnerCowgirl",13,TRUE,FALSE,NA,NA
"2328","RT @MomNeedsABottle: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-26 17:05:36,FALSE,NA,"1100441765625163776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miki_mmw2008",39,TRUE,FALSE,NA,NA
"2329","RT @UPMCHealthPlan: Don't let cold and flu season get the best of you. Try these natural remedies to fight off the infection! https://t.co/…",FALSE,0,NA,2019-02-26 17:04:48,FALSE,NA,"1100441562968981504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thejoelafferty",4,TRUE,FALSE,NA,NA
"2330","I caught a cold right after getting over the flu NICE <U+0001F643><U+0001F643><U+0001F643>",FALSE,3,NA,2019-02-26 17:03:43,FALSE,NA,"1100441291974942721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zinganza",0,FALSE,FALSE,NA,NA
"2331","@Dax_x98 Had a rough morning still sick with phase 2 of this nasty flu. Got intestinal issues now.<U+0001F61E>
Weather is cold .",FALSE,1,"Dax_x98",2019-02-26 17:02:57,FALSE,"1100410867324047361","1100441096520380417","874106117886005249","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jolia_pati",0,FALSE,FALSE,NA,NA
"2332","Your Flu Shot Weakens as Flu Season Drags On...
Getting adequate sleep, a well-balanced healthy diet, and routine e… https://t.co/QM2O90Y9WN",FALSE,2,NA,2019-02-26 17:00:49,TRUE,NA,"1100440562249986052",NA,"<a href=""https://www.loomly.com/"" rel=""nofollow"">Loomly</a>","drfeleciasumner",1,FALSE,FALSE,NA,NA
"2333","Don't let cold and flu season get the best of you. Try these natural remedies to fight off the infection! https://t.co/B8JzCX0wWp",FALSE,4,NA,2019-02-26 17:00:08,FALSE,NA,"1100440389050421249",NA,"<a href=""https://www.spredfast.com"" rel=""nofollow"">Spredfast</a>","UPMCHealthPlan",4,FALSE,FALSE,NA,NA
"2334","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-26 16:59:21,FALSE,NA,"1100440191091634176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheMomUnleashed",72,TRUE,FALSE,NA,NA
"2335","RT @MomNeedsABottle: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-26 16:56:38,FALSE,NA,"1100439507877462016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sixtimemommy",39,TRUE,FALSE,NA,NA
"2336","RT @MomNeedsABottle: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-26 16:54:29,FALSE,NA,"1100438966027894784",NA,"<a href=""https://thedailylinq.com"" rel=""nofollow"">TheDailyLinq</a>","OutnumberedMama",39,TRUE,FALSE,NA,NA
"2337","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-26 16:54:01,FALSE,NA,"1100438848109191168",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","1_AwesomeMomma",72,TRUE,FALSE,NA,NA
"2338","RT @IKNGov: Don't let the cold weather bring on the cold and flu! #Medicaid and #CHIP help families fight the cold and flu season by coveri…",FALSE,0,NA,2019-02-26 16:53:16,FALSE,NA,"1100438660825169921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","youthdotgov",1,TRUE,FALSE,NA,NA
"2339","RT @PAHealthDept: The #flu is different from a cold—flu is serious and especially dangerous for young children, pregnant women + others at…",FALSE,0,NA,2019-02-26 16:52:53,FALSE,NA,"1100438562175152130",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DAFNReady",10,TRUE,FALSE,NA,NA
"2340","I haven't gotte a cold/flu in so long.

This is such basura.",FALSE,0,NA,2019-02-26 16:52:22,FALSE,NA,"1100438434395504640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darrendeavors",0,FALSE,FALSE,NA,NA
"2341","With so many people getting sick in the last few days, it is good to take precautions. Keep a hand sanitizer in you… https://t.co/AzQrAvCr3O",FALSE,0,NA,2019-02-26 16:48:20,TRUE,NA,"1100437421123080192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CCWC1",0,FALSE,FALSE,NA,NA
"2342","RT @PAHealthDept: The #flu is different from a cold—flu is serious and especially dangerous for young children, pregnant women + others at…",FALSE,0,NA,2019-02-26 16:47:59,FALSE,NA,"1100437332673658880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilaOEM",10,TRUE,FALSE,NA,NA
"2343","RT @OddStats: Alrightee, well there's my second ""Twitter is worried you are suicidal"" email in 24 hours.

C'mon folks, I just have the flu…",FALSE,0,NA,2019-02-26 16:43:09,FALSE,NA,"1100436115910156288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","typom",1,TRUE,FALSE,NA,NA
"2344","@CalebJMarquez Both good to squash impending “cold and flu” symptoms!!! Keep staying strong!!!",FALSE,0,"CalebJMarquez",2019-02-26 16:40:39,FALSE,"1100160743767531521","1100435484143177728","3438532929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chanspace",0,FALSE,FALSE,NA,NA
"2345","We’re in the heart of cold &amp; flu season, and Coryzalia from @BoironCanada has been a staple in our house to help wi… https://t.co/GeQx99BsZo",FALSE,2,NA,2019-02-26 16:39:26,TRUE,NA,"1100435180353925120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MommyConnection",1,FALSE,FALSE,NA,NA
"2346","@lissa_emily Flu is now done..now its a cold with coughing and hacking... just can't catch a break.",FALSE,0,"lissa_emily",2019-02-26 16:38:01,FALSE,"1100384549857624065","1100434820704935938","266036801","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClintConnolly",0,FALSE,FALSE,NA,NA
"2347","Where do you get your food facts from? @feliciastoler gives @ABC10 @SacandCo the skinny on three foods that have go… https://t.co/u1lFEBnJjR",FALSE,1,NA,2019-02-26 16:34:57,TRUE,NA,"1100434051620659202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PitchAmy",1,FALSE,FALSE,NA,NA
"2348","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-26 16:34:52,FALSE,NA,"1100434030384754688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MDub70Deuce",72,TRUE,FALSE,NA,NA
"2349","RT @TamaraCamPhoto: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-26 16:32:13,FALSE,NA,"1100433364954230784",NA,"<a href=""http://retweets.space"" rel=""nofollow"">TigTweet</a>","g_kohls",24,TRUE,FALSE,NA,NA
"2350","Cough and flu in your home? Have you tried orange peels in your tea? They really help with wet cough and a phlegm-y… https://t.co/rPHpgsKDAB",FALSE,0,NA,2019-02-26 16:31:42,TRUE,NA,"1100433232841953280",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Maple_Marigold",0,FALSE,FALSE,NA,NA
"2351","@R_Denhollander This was me and siblings every cold/flu season— we went strict no sugar or white flour. Cut down th… https://t.co/R0iJ4tBxVW",FALSE,0,"R_Denhollander",2019-02-26 16:28:30,TRUE,"1100425140045860864","1100432429729357824","956613455334821889","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuliBLee",0,FALSE,FALSE,NA,NA
